origin,average_user_rating,weight,title,manufactured,current_url,length,score,gauge,cigar_format,ring,presentation
Cuba,4.0,"7,6 gr.",Los Statos de Luxe Selectos Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/Statos-de-Luxe-Selectos.htm,140,7.6,Medium,Nacionales,40,"Semi Plain box: (With cellophane and cedro sheet wrapped) boxes of 10; (With cellophane) boxes of 25.
Carboard pack: (With cellophane) Boxes of 5 in boxes of 25 and boxes of 50."
Cuba,0.0,"6,9 gr.",Los Statos de Luxe Dobles Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/Statos-de-Luxe-Dobles.htm,123,,Medium,Standard,40,Semi Plain Box: (With cellophane) boxes of 25.
Cuba,3.0,"7,6 gr.",Los Statos de Luxe Cremas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Statos-de-Luxe-Cremas.htm,140,,Medium,Nacionales,40,Semi Plain Box: (With cellophane) boxes of 25.
Cuba,3.5,"6,9 gr.",Los Statos de Luxe Delirios Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/Statos-de-Luxe-Delirios.htm,123,7.0,Medium,Standard,40,Cardboard Pack: (With cellophane) boxes of 10 in boxes of 50.
Cuba,0.0,,Juan Lopez Tres Petit Coronas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Juan-Lopez-Tres-Petit-Coronas.htm,122,,Medium,,,
Cuba,0.0,,Juan Lopez Titanias Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Juan-Lopez-Titanias.htm,110,,Medium,,,
Cuba,5.0,15 gr.,Juan Lopez Supreme Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Juan-Lopez-Supreme.htm,135,,Thick,Edmundo,52,
Cuba,0.0,,Juan Lopez Short Torpedo Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Juan-Lopez-Short-Torpedo.htm,127,,Thick,Petit Piramides,50,
Cuba,0.0,9.59 gr.,Juan Lopez Short Robusto Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Juan-Lopez-Short-Robusto.htm,102,,Thick,Petit Robusto,50,
Cuba,3.5,,Juan Lopez Seleccion Suprema Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Juan-Lopez-Seleccion-Suprema.htm,170,,Thick,Torre Iznaga,52,
Cuba,4.5,"8,15 gr.",Diplomaticos Diplomaticos No. 7 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Diplomaticos-Diplomaticos-No-7.htm,152,,Thin,Laguito No. 2,38,"Semi Plain Box: (Without cellophane) Boxes of 25.
Semi Boite Nature with Brooch: Boxes of 10 and boxes of 25.
Special Packaging: Humidor of 100 cigars."
Cuba,0.0,"6,76 gr.",Hoyo de Monterrey Versaille Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Versaille.htm,170,,Thin,Palma,33,"Special packaging: ""Cajon"" of 100"
Cuba,0.0,"8,46 gr.",Hoyo de Monterrey Souvenir Deluxe Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Souvenir-De-Luxe.htm,129,,Medium,Petit Coronas,42,Special packaging: Aluminium packs of boxes of 5 in boxes of 100
Cuba,0.0,,Hoyo de Monterrey Short Ones Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Short-Ones.htm,110,,Medium,,,
Cuba,4.0,"14,26 gr.",H. Upmann Upmann No. 2 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/H-Upmann-Upmann-No-2.htm,156,8.5,Thick,Piramide,52,2 Layers in a Box of 25
Cuba,0.0,"10,14 gr.",Hoyo de Monterrey Super Selection Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Super-Selection.htm,155,,Medium,Corona Grande,42,"Slide Lid Box: Boxes of 25.
Semi Boite Nature with Brooch: Boxes of 25."
Cuba,4.0,"7,6 gr.",Los Statos de Luxe Brevas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Statos-de-Luxe-Brevas.htm,140,7.8,Medium,Nacionales,40,"Semi Plain Box: (Wrapped in air-tight aluminium paper foil) boxes of 25.
Cardboard Pack: (Without cellophane) boxes of 5 in boxes of 25; (With cellophane) boxes of 5 in boxes of 25."
Cuba,4.5,,Hoyo de Monterrey Short Hoyo Piramides Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Short-Hoyo-Piramides.htm,135,8.5,Thick,Forum,46,
Cuba,3.0,"8,46 gr.",Hoyo de Monterrey Short Hoyo Coronas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Short-Hoyo-Coronas.htm,129,6.4,Medium,Mareva,42,2 Layers in a Box of 25
Cuba,0.0,,Hoyo de Monterrey Petit Hoyo Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Petit-Hoyo.htm,106,,Medium,,,
Cuba,0.0,"9,29 gr.",Hoyo de Monterrey Royal Coronations Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Royal-Coronations.htm,142,,Medium,Corona,42,Semi Plain Box: (In aluminium tubes) Boxes of 25.
Cuba,0.0,"6,72 gr.",Hoyo de Monterrey Petit Coronations Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Petit-Coronations.htm,116,,Medium,Franciscano,40,Semi Plain Box: (In aluminium tubes) boxes of 25
Cuba,4.0,,Hoyo de Monterrey Regalos LE 2007 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Regalos-LE-2007.htm,137,8.2,Thick,Regalos,46,
Cuba,4.5,"14,26 gr.",Hoyo de Monterrey Piramides LE 2003 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Piramides-LE-2003.htm,156,9.1,Thick,Piramide,52,2 Layers in a Box of 25
Cuba,4.5,9.59 gr.,Hoyo de Monterrey Petit Robusto Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Petit-Robusto.htm,102,8.5,Thick,Petit Robusto,50,Boxes of 25 Cigars
Cuba,0.0,"8,15 gr.",Siboney Especiales Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Siboney-Especiales.htm,152,,Thin,Laguito No. 2,38,Semi Boite Nature with Brooch: Boxes of 10.
Cuba,0.0,,Trinidad Torre Iznagas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Torre-Iznagas.htm,170,,Thick,Torre Iznaga,52,
Cuba,4.0,,Trinidad Short Robusto T Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Short-Robusto-T.htm,102,,Thick,Short del Valle,50,
Cuba,0.0,"6,72 gr.",Trinidad Patrimonios Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Patrimonios.htm,116,,Medium,Franciscano,40,
Cuba,0.0,"10,29 gr.",Trinidad Gran Panatela Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Gran-Panatela.htm,192,,Thin,Laguito No. 1,38,
Cuba,4.5,,Trinidad Robusto - T Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Robusto-T.htm,124,8.7,Thick,Del Valle,50,
Cuba,0.0,,Trinidad Ensuenos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Ensuenos.htm,192,,Thick,Robustos Especiales,50,
Cuba,4.0,"10,8 gr.",Trinidad Ingenios EL 2007 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Ingenios-Edicion-Limitada-2007.htm,165,7.8,Medium,Cervantes,42,Semi Boite Nature box with 12 sticks in one layer.
Cuba,4.0,,Trinidad Robusto Extra Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Robusto-Extra.htm,156,8.1,Thick,Dobles,50,2 Layers in a Box of 25
Cuba,0.0,"10,27 gr.",Trinidad Autenticos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Autenticos.htm,143,,Medium,Francisco,44,
Cuba,4.5,"7,4 gr.",Trinidad Reyes Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Reyes.htm,110,8.5,Medium,Reyes,40,2 Layers in a Box of 25
Cuba,4.0,"13,91 gr.",Trinidad Fundadores Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Fundadores.htm,192,8.2,Thin,Laguito Especial,39,Boxes of 24 cigars in 4 layers
Cuba,4.0,"8,46 gr.",Trinidad Coloniales Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Coloniales.htm,130,8.5,Medium,Colonial,44,2 Layers in a Box of 25
Cuba,4.5,,Trinidad Doble Robustos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Trinidad-Doble-Robustos.htm,192,,Thick,Robustos Especiales,50,
Cuba,0.0,,Troya Camelias Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/Troya-Camelias.htm,150,,Thin,,,
Cuba,3.0,"6,9 gr.",Troya Coronas Club Tubulares Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/Troya-Coronas-Club-Tubulares.htm,123,5.9,Medium,Standard,40,2 Layers in a Box of 25
Cuba,5.0,,Vegas Robaina Robaina Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegas-Robaina-Robaina.htm,156,,Thick,Robustos No 2,50,
Cuba,3.5,9.59 gr.,Vegas Robaina Petit Robustos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegas-Robaina-Petit-Robustos.htm,102,,Thick,Petit Robusto,50,
Cuba,4.0,"14,26 gr.",Vegas Robaina Unicos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegas-Robaina-Unicos.htm,156,8.2,Thick,Piramide,52,2 Layers in a Box of 25
Cuba,4.5,5 gr.,Troya Universales Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Troya-Universales.htm,134,8.7,Thin,Universal,38,2 Layers in a Box of 25
Cuba,0.0,"10,86 gr.",Vegas Robaina Famoso Ramirez Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegas-Robaina-Famoso-Ramirez.htm,127,,Thick,Hermoso No. 4,48,
Cuba,5.0,"11,66 gr.",Vegas Robaina Marshall Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegas-Robaina-Marshall.htm,124,,Thick,Robusto,50,
Cuba,4.5,"11,66 gr.",Vegas Robaina Maestros Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegas-Robaina-Maestros.htm,141,8.6,Thick,Gordito,50,
Cuba,4.0,"10,8 gr.",Vegas Robaina Clasicos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegas-Robaina-Clasicos.htm,165,8.4,Medium,Cervantes,42,2 Layers in a Box of 25
Cuba,4.5,"18,79 gr.",Hoyo de Monterrey Particulares Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Particulares.htm,235,8.8,Thick,Gran Corona,47,Semi Plain Box: Boxes of 1 in a slide lid box of 5  boxes
Cuba,0.0,,Hoyo de Monterrey Perfectos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Perfectos.htm,127,,Medium,,,
Cuba,3.5,"9,29 gr.",Vegas Robaina Familiares Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegas-Robaina-Familiares.htm,142,7.3,Medium,Corona,42,2 Layers in a Box of 25
Cuba,4.0,"10,86 gr.",Vegas Robaina Famosos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegas-Robaina-Famosos.htm,127,8.3,Thick,Hermoso No. 4,48,2 Layers in a Box of 25
Cuba,4.5,"17,86 gr.",Vegas Robaina Don Alejandro Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegas-Robaina-Don-Alejandro.htm,194,8.6,Thick,Prominente,49,2 Layers in a Box of 25
Cuba,0.0,"8,15 gr.",Hoyo de Monterrey Odeon Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Odeon.htm,152,,Thin,Laguito No. 2,38,"Special packaging: ""Cajon"" of 100"
Cuba,0.0,,Hoyo de Monterrey Obsequios Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Obsequios.htm,137,,Thick,,,
Cuba,5.0,"18,79 gr.",Hoyo de Monterrey Particulares LE 2001 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Particulares-LE-2001.htm,235,,Thick,Gran Corona,47,2 Layers in a Box of 25
Cuba,0.0,"2,94 gr.",Hoyo de Monterrey Margaritas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Margaritas.htm,121,,Thin,Carolina,26,2 Layers in a Box of 25
Cuba,4.5,,Sancho Panza Quijotes Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Quijotes.htm,,,,,,
Cuba,0.0,,Hoyo de Monterrey Monterrey Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Monterrey.htm,233,,Thick,Diademas,55,Semi Plain Box: Boxes of 1 in a Slide Lid Box in boxes of 5.
Cuba,3.5,,Hoyo de Monterrey Palmas Extra Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Palmas-Extra.htm,140,7.3,Medium,Cremas,40,Semi Plain Box: (With cellophane) Boxes of 25.
Cuba,0.0,"9,29 gr.",Sancho Panza Tronquitos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Tronquitos.htm,142,,Medium,Corona,42,"Special packaging: In a ""Branch of a Tree Humidor"" of 25 cigars."
Cuba,4.0,"18,79 gr.",Sancho Panza Sanchos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Sanchos.htm,235,7.6,Thick,Gran Corona,47,1 Layer in a Box of 10
Cuba,0.0,,Sancho Panza Panetela Larga Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Panetela-Larga.htm,175,,Thin,,,
Cuba,4.5,,Sancho Panza Escuderos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Escuderos.htm,156,,Thick,Dobles,50,
Cuba,0.0,,Sancho Panza Dulcineas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Dulcineas.htm,232,,Thick,Manolin,47,Semi Plain Box: (Without cellophane) Boxes of 10
Cuba,0.0,"10,8 gr.",Sancho Panza Dorados Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Dorados.htm,165,,Medium,Cervantes,42,Semi Plain Box: (Without cellophane) Boxes of 10.
Cuba,3.5,"8,46 gr.",Sancho Panza Non Plus Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Non-Plus.htm,129,7.4,Medium,Mareva,42,2 Layers in a Box of 25
Cuba,0.0,,Sancho Panza Cabinet Petit Royales Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Cabinet-Petit-Royales.htm,118,,Thick,,,
Cuba,4.5,"9,29 gr.",Sancho Panza Coronas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Coronas.htm,142,8.6,Medium,Corona,42,2 Layers in a Box of 25
Cuba,4.5,"15,07 gr.",Sancho Panza Coronas Gigantes Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Coronas-Gigantes.htm,178,8.6,Thick,Julieta No. 2,47,1 Layer in a Box of 10
Cuba,4.0,"10,8 gr.",Sancho Panza Molinos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Molinos.htm,165,7.9,Medium,Cervantes,42,2 Layers in a Box of 25
Cuba,4.0,"12,45 gr.",Sancho Panza Belicosos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Belicosos.htm,140,7.7,Thick,Campana,52,2 Layers in a Box of 25
Cuba,0.0,,Hoyo de Monterrey Maravillas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Maravillas.htm,230,,Thick,,,
Cuba,0.0,,Hoyo de Monterrey Lusitanias Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Lusitanias.htm,184,,Thick,109,50,
Cuba,0.0,"7,07 gr.",Hoyo de Monterrey Longos Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Longos.htm,178,,Thin,Ninfa,33,Semi Plain Box: (Without cellophane) boxes of 25.
Cuba,4.0,"6,72 gr.",Sancho Panza Bachilleres Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Sancho-Panza-Bachilleres.htm,116,8.1,Medium,Franciscano,40,2 Layers in a Box of 25
Cuba,0.0,"18,79 gr.",Vegueros Cepo Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegueros-Cepo.htm,141,,Thick,Gran Corona,49,
Cuba,4.0,"5,01 gr.",Vegueros Seoane Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegueros-de-Pinar-del-Rio-Seoane.htm,125,7.9,Thin,Seoane,36,2 Layers in a Box of 25
Cuba,0.0,"12,45 gr.",Vegueros Belicosos Extra Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegueros-Belicosos-Extra.htm,140,,Thick,Campana,52,
Cuba,0.0,"9,29 gr.",Hoyo de Monterrey Opera Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Opera.htm,142,,Medium,Corona,42,"Special packaging: ""Cajon"" of 100."
Cuba,3.5,"10,29 gr.",Vegueros Especiales No 1 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegueros-de-Pinar-del-Rio-Especiales-No-1.htm,192,7.1,Thin,Laguito No. 1,38,2 Layers in a Box of 25
Cuba,5.0,"10,29 gr.",Diplomaticos Diplomaticos No. 6 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Diplomaticos-Diplomaticos-No-6.htm,192,,Thin,Laguito No. 1,38,"Semi Plain Box: (Without cellophane) Boxes of 25.
Semi Boite Nature with Brooch: Boxes of 10 and boxes of 25."
Cuba,3.5,"8,46 gr.",Vegueros Mareva Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegueros-de-Pinar-del-Rio-Mareva.htm,129,6.5,Medium,Mareva,42,2 Layers in a Box of 25
Cuba,3.5,"8,46 gr.",Diplomaticos Diplomaticos No. 4 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Diplomaticos-Diplomaticos-No-4.htm,129,7.3,Medium,Mareva,42,2 Layers in a Box of 25
Cuba,4.0,"14,26 gr.",Diplomaticos Diplomaticos No. 2 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Diplomaticos-Diplomaticos-No-2.htm,156,8.3,Thick,Piramide,52,2 Layers in a Box of 25
Cuba,3.5,"9,29 gr.",Diplomaticos Diplomaticos No. 3 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Diplomaticos-Diplomaticos-No-3.htm,142,7.3,Medium,Corona,42,2 Layers in a Box of 25
Cuba,3.5,"8,15 gr.",Vegueros Especiales No. 2 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Vegueros-de-Pinar-del-Rio-Especiales-No-2.htm,152,7.4,Thin,Laguito No. 2,38,2 Layers in a Box of 25
Cuba,4.0,"5,91 gr.",Diplomaticos Diplomaticos No. 5 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Diplomaticos-Diplomaticos-No-5.htm,102,7.8,Medium,Perla,42,2 Layers in a Box of 25
Cuba,4.0,"3,27 gr.",Hoyo de Monterrey Le Hoyo du Maire Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Le-Hoyo-du-Maire.htm,100,8.2,Thin,Entreacto,30,Slide lid box of 25
Cuba,4.0,"6,76 gr.",Hoyo de Monterrey Le Hoyo du Gourmet Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Le-Hoyo-du-Gourmet.htm,170,8.2,Thin,Palma,33,Slide lid box of 25
Cuba,3.5,"9,29 gr.",Hoyo de Monterrey Le Hoyo du Roi Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Le-Hoyo-du-Roi.htm,142,7.2,Medium,Corona,42,Slide lid box of 25
Cuba,4.0,"5,8 gr.",Hoyo de Monterrey Le Hoyo du Depute Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Le-Hoyo-du-Depute.htm,110,7.5,Thin,Trabuco,38,Slide lid box of 25
Cuba,4.0,"7,52 gr.",Hoyo de Monterrey Le Hoyo du Prince Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Le-Hoyo-du-Prince.htm,130,7.6,Medium,Almuerzo,40,Slide lid box of 25
Cuba,3.5,"10,8 gr.",Diplomaticos Diplomaticos No. 1 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Diplomaticos-Diplomaticos-No-1.htm,165,7.5,Medium,Cervantes,42,2 Layer in a Box of 25
Cuba,0.0,"6,39 gr.",Hoyo de Monterrey Jeanne D'Arc Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Jeann-D-Arc.htm,143,,Thin,Carlota,35,Semi Plain Box: (With cellophane) Boxes of 25.
Cuba,0.0,,Hoyo de Monterrey Humidor No1 Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Humidor-No-1.htm,145,,Medium,Conservas,44,Special packaging: Thsy used to come in a Varnished humidor with 50 cigars
Cuba,4.0,"8,15 gr.",Hoyo de Monterrey Le Hoyo du Dauphin Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Le-Hoyo-du-Dauphin.htm,152,7.6,Thin,Laguito No. 2,38,Banded bundle of 25 in a varnished slide-lid box.
Cuba,0.0,,Hoyo de Monterrey Gracielas Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Gracielas.htm,110,,Thin,,,
Cuba,0.0,,Hoyo de Monterrey Generes de Gener Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Generes-de-Gener.htm,129,,Thin,,,
Cuba,4.5,"10,14 gr.",Hoyo de Monterrey Le Hoyo des Dieux Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Le-Hoyo-des-Dieux.htm,155,8.7,Medium,Corona Grande,42,Slide lid box of 25
Cuba,4.0,"9,29 gr.",Hoyo de Monterrey Hoyo Coronas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Hoyo-Coronas.htm,142,7.7,Medium,Corona,42,2 Layers in a Box of 25
Cuba,0.0,"7,52 gr.",Hoyo de Monterrey Exquisitos Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Exquisitos.htm,129,,Medium,Petit Cetro,40,Cardboard Pack with small boxes of 5 in boxes of 100.
Cuba,4.0,"11,66 gr.",Hoyo de Monterrey Epicure No. 2 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Epicure-No-2.htm,124,7.9,Thick,Robusto,50,Slide lid box of 25
Cuba,4.5,"11,41 gr.",Hoyo de Monterrey Epicure No. 1 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Epicure-No-1.htm,143,8.5,Thick,Corona Gorda,46,Slide lid box of 25
Cuba,0.0,,Hoyo de Monterrey Cristales No. 1 Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Cristales-No-1.htm,142,,Medium,,,
Cuba,0.0,"15,07 gr.",Hoyo de Monterrey Diademas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener.htm,178,,Thick,Julieta No. 2,47,Semi Boite Nature with Brooch: Boxes of 25.
Cuba,4.5,,Hoyo de Monterrey Epicure Especial LE 2004 Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Epicure-Especial-LE-2004.htm,141,9.2,Thick,Gordito,50,Slide Box
Cuba,0.0,"6,72 gr.",La Escepcion Superfinos Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/La-Escepcion-Superfinos.htm,117,,Medium,Coronitas,40,Semi Plain Box: (With cellophane) Boxes of 25.
Cuba,0.0,"15,07 gr.",Hoyo de Monterrey Concorde Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Concorde.htm,178,,Thick,Julieta No. 2,47,"Special Packaging in a ""Cajon"" of 100."
Cuba,4.0,"15,07 gr.",Hoyo de Monterrey Churchills Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Churchills.htm,178,7.9,Thick,Julieta No. 2,47,2 Layers in a Box of 25
Cuba,0.0,,Hoyo de Monterrey Bonitas Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-Bonitas.htm,102,,Medium,,,
Cuba,3.5,"8,46 gr.",Hoyo de Monterrey Coronations Cigars - Cuban Cigars Reviews,Hand Made,http://www.cigars-review.org/Hoyo-de-Monterrey-de-Jose-Gener-Coronations.htm,129,6.7,Medium,Mareva,42,"Semi Plain Box (In aluminium tubes) with boxes of 10 and 25*

*(these boxes of 25 were discontinued in 2002)"
Cuba,0.0,,La Escepcion Perfectos Cigars - Cuban Cigars Reviews,Machine Made,http://www.cigars-review.org/La-Escepcion-Perfectos.htm,127,,Medium,Perfectos,44,Semi Plain Box: (With cellophane) Boxes of 25.
