origin,average_user_rating,weight,title,manufactured,current_url,length,score,gauge,cigar_format,ring,presentation
Cuba,4.0,9.59 gr.,"
  Punch  Small Club",Hand Made,http://www.cigars-review.org/Punch-Small-Club.htm,102,,Thick,Petit Robusto,50,
Cuba,0.0,"8,46 gr.","
  Punch  Seleccion Deluxe No 2",Hand Made,http://www.cigars-review.org/Punch-Seleccion-De-Luxe-No-2.htm,129,,Medium,Mareva,42,Slide Lid Box: Boxes of 25.
Cuba,0.0,"11,41 gr.","
  Punch  Seleccion Deluxe No 1",Hand Made,http://www.cigars-review.org/Punch-Seleccion-Deluxe-no1.htm,143,,Thick,Corona Gorda,46,
Cuba,4.0,,"
  Punch  Super Robustos Regional Edition 2006",Hand Made,http://www.cigars-review.org/Punch-Super-Robustos-RE-2006.htm,155,7.8,Thick,Dobles,50,2140 numbered cases with both 25 and 50 cabinet boxes
Cuba,4.5,"10,14 gr.","
  Punch  Super Selection No. 1",Hand Made,http://www.cigars-review.org/Punch-Super-Selection-No-1.htm,155,8.5,Medium,Corona Grande,42,Slide lid box of 50
Cuba,4.0,"14,26 gr.","
  Punch  Sabrosos",Hand Made,http://www.cigars-review.org/Punch-Sabrosos.htm,156,,Thick,Piramide,52,
Cuba,4.0,"8,46 gr.","
  Punch  Royal Selection No. 12",Hand Made,http://www.cigars-review.org/Punch-Royal-Selection-No-12.htm,129,8.0,Medium,Mareva,42,Slide lid box of 25
Cuba,0.0,"11,66 gr.","
  Punch  Robusto",Hand Made,http://www.cigars-review.org/Punch-Robusto.htm,124,,Thick,Robusto,50,
Cuba,4.5,"14,26 gr.","
  Punch  Serie d'Oro",Hand Made,http://www.cigars-review.org/Punch-Serie-Doro.htm,156,9.1,Thick,Piramide,52,
Cuba,0.0,"4,94 gr.","
  Punch  Punchinellos",Hand Made,http://www.cigars-review.org/Punch-Punchinellos.htm,117,,Thin,Panetela,34,Semi Plain Box: (Without cellophane) boxes of 25.
Cuba,4.5,"11,41 gr.","
  Punch  Royal selection No 11",Hand Made,http://www.cigars-review.org/Punch-Royal-selection-No-11.htm,143,8.9,Thick,Corona Gorda,46,Slide lid box of 25
Cuba,4.0,"9,29 gr.","
  Punch  Royal Coronations",Hand Made,http://www.cigars-review.org/Punch-Royal-Coronations.htm,142,7.5,Medium,Corona,42,3 Layers of cedar-lined aluminium tubes in a box o
Cuba,0.0,"8,46 gr.","
  Punch  Presidentes",Hand Made,http://www.cigars-review.org/Punch-Presidentes.htm,129,,Medium,Mareva,42,Special Packaging: Glass Jar of 25.
Cuba,0.0,"11,66 gr.","
  Punch  Punch Royal",Hand Made,http://www.cigars-review.org/Punch-Punch-Royal.htm,141,,Thick,Gordito,50,
Cuba,2.0,,"
  Punch  Poderosos",Hand Made,http://www.cigars-review.org/Punch-Poderosos.htm,164,,Thick,Sublime,54,
Cuba,0.0,,"
  Punch  Petit Piramides",Hand Made,http://www.cigars-review.org/Punch-Petit-Piramides.htm,127,,Thick,Petit Piramides,50,
Cuba,0.0,"17,86 gr.","
  Punch  Platino",Hand Made,http://www.cigars-review.org/Punch-Platino.htm,194,,Thick,Prominente,49,
Cuba,0.0,,"
  Punch  Petit Coronas Ones",Hand Made,http://www.cigars-review.org/Punch-Petit-Coronas-Ones.htm,129,,Medium,,,
Cuba,3.5,"11,41 gr.","
  Punch  Punch Punch",Hand Made,http://www.cigars-review.org/Punch-Punch-Punch.htm,143,7.4,Thick,Corona Gorda,46,2 Layers in a Box of 25
Cuba,3.5,"6,72 gr.","
  Punch  Petit Coronations",Hand Made,http://www.cigars-review.org/Punch-Petit-Coronations.htm,117,6.5,Medium,Coronitas,40,2 Layers in a Box of 25
Cuba,0.0,"4,94 gr.","
  Punch  Panetelas",Hand Made,http://www.cigars-review.org/Punch-Panetelas.htm,117,,Thin,Panetela,34,Semi Plain Box: (Without cellophane) boxes of 25.
Cuba,4.0,"5,91 gr.","
  Punch  Petit Punch",Hand Made,http://www.cigars-review.org/Punch-Petit-Punch.htm,102,7.8,Medium,Perla,42,Banded bundle of 50 in a varnished slide-lid box.
Cuba,0.0,"7,07 gr.","
  Punch  Panetelas Grandes",Hand Made,http://www.cigars-review.org/Punch-Panetelas-Grandes.htm,178,,Thin,Ninfa,33,Semi Plain Box: (Without cellophane) boxes of 25.
Cuba,4.0,"8,46 gr.","
  Punch  Petit Coronas del Punch",Hand Made,http://www.cigars-review.org/Punch-Petit-Coronas-del-Punch.htm,129,8.1,Medium,Mareva,42,2 Layers in a Box of 25
Cuba,0.0,,"
  Punch  Perfectos",Machine Made,http://www.cigars-review.org/Punch-Perfectos.htm,127,,Medium,,,
Cuba,4.0,"8,46 gr.","
  Punch  Petit Coronas",Hand Made,http://www.cigars-review.org/Punch-Petit-Coronas.htm,129,8.0,Medium,Mareva,42,"Slide Lid Box: Boxes of 50.
Special Packaging: Glass jar of 25."
Cuba,2.5,,"
  Punch  Northern Lights",Hand Made,http://www.cigars-review.org/Punch-Northern-Lights.htm,110,,Thick,Petit Edmundo,52,
Cuba,0.0,"7,07 gr.","
  Punch  Nectares No5",Hand Made,http://www.cigars-review.org/Punch-Nectares-no5.htm,178,,Thin,Ninfa,33,
Cuba,4.5,,"
  Punch  Palmas Reales",Machine Made,http://www.cigars-review.org/Punch-Palmas-Reales.htm,140,,Medium,Cremas,40,Semi Plain Box: (With cellophane) boxes of 25.
Cuba,4.0,"7,07 gr.","
  Punch  Ninfas",Hand Made,http://www.cigars-review.org/Punch-Ninfas.htm,178,8.0,Thin,Ninfa,33,2 Layers in a Box of 25
Cuba,0.0,"6,72 gr.","
  Punch  Nectares No4",Hand Made,http://www.cigars-review.org/Punch-Nectares-no4.htm,116,,Medium,Franciscano,40,
Cuba,0.0,"11,41 gr.","
  Punch  Nectares No2",Hand Made,http://www.cigars-review.org/Punch-Nectares-no2.htm,143,,Thick,Corona Gorda,46,
Cuba,0.0,"8,84 gr.","
  Punch  Nacionales",Hand Made,http://www.cigars-review.org/Punch-Nacionales.htm,135,,Medium,Cosacos,42,Semi Plain Box: (Without cellophane) Boxes of 25.
Cuba,0.0,,"
  Punch  Gran Robusto",Hand Made,http://www.cigars-review.org/Punch-Gran-Robusto.htm,156,,Thick,Dobles,50,
Cuba,0.0,"8,46 gr.","
  Punch  Gran Corona",Hand Made,http://www.cigars-review.org/Punch-Gran-Corona.htm,146,,Medium,Superiores,40,Special Packaging: Humidor of 100 (5 layers)
Cuba,0.0,,"
  Punch  Exhibit No. 5",Hand Made,http://www.cigars-review.org/Punch-Exhibit-No-5.htm,102,,Medium,,,
Cuba,4.0,"2,94 gr.","
  Punch  Margaritas",Hand Made,http://www.cigars-review.org/Punch-Margaritas.htm,121,8.1,Thin,Carolina,26,2 Layers in a Box of 25
Cuba,4.0,"7,52 gr.","
  Punch  Exquisitos",Machine Made,http://www.cigars-review.org/Punch-Exquisitos.htm,129,,Medium,Petit Cetro,40,Semi Plain Box: (With cellophane) boxes of 10 and boxes of 25.
Cuba,0.0,"18,79 gr.","
  Punch  Diademas Extra No 2",Hand Made,http://www.cigars-review.org/Punch-Diademas-Extra-No-2.htm,235,,Thick,Gran Corona,47,Semi Plain Box: Boxes of 1 in a individual slide lid box in a semi plain box of 5 boxes.
Cuba,0.0,,"
  Punch  Diademas Extra No 1",Hand Made,http://www.cigars-review.org/Punch-Diademas-Extra-No-1.htm,233,,Thick,Diademas,55,Semi Plain Box: Boxes of 1 in an individual slide lid box in a semi plain box in boxes of 5.
Cuba,4.5,"15,07 gr.","
  Punch  Monarcas",Hand Made,http://www.cigars-review.org/Punch-Monarcas.htm,178,8.7,Thick,Julieta No. 2,47,2 Layers in a Box of 25
Cuba,0.0,"11,41 gr.","
  Punch  Club Seleccion No 1",Hand Made,http://www.cigars-review.org/Punch-Club-Seleccion-No1.htm,143,,Thick,Corona Gorda,46,
Cuba,3.0,"4,94 gr.","
  Punch  Coronets",Hand Made,http://www.cigars-review.org/Punch-Coronets.htm,117,,Thin,Panetela,34,2 Layers in a Box of 25
Cuba,4.5,3 gr.,"
  Punch  Cigarrillos",Hand Made,http://www.cigars-review.org/Punch-Cigarrillos.htm,106,,Thin,Chicos,29,Semi Plain Box: (With cellophane) boxes of 25 and 100.
Cuba,0.0,,"
  Punch  Clasicos",Hand Made,http://www.cigars-review.org/Punch-Clasicos.htm,184,,Thick,No 109,50,
Cuba,3.5,"8,46 gr.","
  Punch  Coronations",Hand Made,http://www.cigars-review.org/Punch-Coronations.htm,129,7.3,Medium,Petit Coronas,42,2 Layers in a Box of 25
Cuba,3.5,"9,29 gr.","
  Punch  Coronas",Hand Made,http://www.cigars-review.org/Punch-Coronas.htm,142,7.2,Medium,Corona,42,2 Layers in a Box of 25
Cuba,4.5,"17,86 gr.","
  Punch  Double Coronas",Hand Made,http://www.cigars-review.org/Punch-Doble-Coronas.htm,194,8.9,Thick,Prominente,49,2 Layers in a Box of 25
Cuba,4.0,"15,07 gr.","
  Punch  Churchills",Hand Made,http://www.cigars-review.org/Punch-Churchills.htm,178,7.7,Thick,Julieta No. 2,47,2 Layers in a Box of 25
Cuba,0.0,"14,26 gr.","
  Por Larranaga  Valiosos",Hand Made,http://www.cigars-review.org/Por-Larranaga-Valiosos.htm,156,,Thick,Piramide,52,
Cuba,0.0,"6,9 gr.","
  Por Larranaga  Super Cedros",Machine Made,http://www.cigars-review.org/Por-Larranaga-Super-Cedros.htm,123,,Medium,Standard,40,Semi Plain Box: (Cedar wrapped with cellophane) boxs of 25.
Cuba,0.0,,"
  Punch  Amabassador No.1",Machine Made,http://www.cigars-review.org/Punch-Ambassador-No-1.htm,142,,Medium,,,
Cuba,4.0,"11,41 gr.","
  Punch  Black prince",Hand Made,http://www.cigars-review.org/Punch-Black-Prince.htm,143,8.3,Thick,Corona Gorda,46,2 Layers in a Box of 25
Cuba,0.0,"6,72 gr.","
  Por Larranaga  Small Coronas",Hand Made,http://www.cigars-review.org/Por-Larranaga-Small-Coronas.htm,116,,Medium,Franciscano,40,"Semi Plain Box: (without cellophane) boxes of 25.
Slide Lid Box: Boxes of 25.
Cardboard Pack: Boxes of 5 in boxes of 25."
Cuba,4.0,,"
  Punch  Belvederes",Hand Made,http://www.cigars-review.org/Punch-Belvederes.htm,125,,Thin,Belvederes,39,Semi Plain Box: (With cellophane) boxes of 25.
Cuba,0.0,,"
  Por Larranaga  Symbols",Machine Made,http://www.cigars-review.org/Por-Larranaga-Symbols.htm,129,,Medium,,,
Cuba,0.0,,"
  Por Larranaga  Sportsman",Machine Made,http://www.cigars-review.org/Por-Larranaga-Sportsman.htm,,,,,,
Cuba,0.0,,"
  Por Larranaga  Robusto Superior",Hand Made,http://www.cigars-review.org/Por-Larranaga-Robusto-Superior.htm,156,,Thick,Dobles,50,
Cuba,0.0,,"
  Por Larranaga  Por Larranaga No. 10",Machine Made,http://www.cigars-review.org/Por-Larranaga-Por-Larranaga-No-10.htm,125,,Medium,,,
Cuba,0.0,,"
  Por Larranaga  Magnums",Hand Made,http://www.cigars-review.org/Por-Larranaga-Magnums.htm,172,,Thick,,,
Cuba,4.5,"11,66 gr.","
  Por Larranaga  Regalias de Londres",Hand Made,http://www.cigars-review.org/Por-Larranaga-Regalias-de-Londres.htm,141,9.3,Thick,Gordito,50,
,4.0,,"
  Por Larranaga  Picadores",,http://www.cigars-review.org/Por-Larranaga-Picadores.htm,,,,,,
Cuba,0.0,,"
  Por Larranaga  Los Andes",Hand Made,http://www.cigars-review.org/Por-Larranaga-Los-Andes.htm,127,,Thick,Petit Piramides,50,
Cuba,4.0,,"
  Por Larranaga  Montecarlos",Machine Made,http://www.cigars-review.org/Por-Larranaga-Montecarlos.htm,159,8.0,Thin,Deliciosos,33,Semi Plain Box: (With cellophane) boxes of 25; (Without cellophane) boxes of 25.
Cuba,4.0,"6,4 gr.","
  Por Larranaga  Panetelas",Hand Made,http://www.cigars-review.org/Por-Larranaga-Panetelas.htm,127,7.6,Thin,Veguerito,37,Semi Plain Box: (With cellophane) boxes of 25; (Without cellophane) boxes of 25.
Cuba,4.0,"8,46 gr.","
  Por Larranaga  Petit Coronas",Hand Made,http://www.cigars-review.org/Por-Larranaga-Petit-Coronas.htm,129,8.4,Medium,Mareva,42,2 Layers in a Box of 25
Cuba,0.0,3 gr.,"
  Por Larranaga  Juanitos",Machine Made,http://www.cigars-review.org/Por-Larranaga-Juanitos.htm,106,,Thin,Chicos,29,"Semi Plain Box: (With cellophane) boxes of 25.
Special packaging:  Cajon of 100 (With or without cellophane)."
Cuba,4.5,"10,8 gr.","
  Por Larranaga  Lonsdales",Hand Made,http://www.cigars-review.org/Por-Larranaga-Lonsdales.htm,165,8.9,Medium,Cervantes,42,2 Layers in a Box of 25
Cuba,5.0,,"
  Por Larranaga  Magnificos",Hand Made,http://www.cigars-review.org/Por-Larranaga-Magnificos.htm,170,,Thick,Partagas No. 16,50,
Cuba,0.0,"9,29 gr.","
  Por Larranaga  Hidalgos de Luxe",Hand Made,http://www.cigars-review.org/Por-Larranaga-Hidalgos-de-Luxe.htm,142,,Medium,Corona,42,
Cuba,3.0,"7,77 gr.","
  Por Larranaga  Lolas en Cedro",Hand Made,http://www.cigars-review.org/Por-Larranaga-Lolas-en-Cedro.htm,129,,Medium,Mareva,42,2 Layers in a Box of 25
Cuba,4.5,,"
  Por Larranaga  Largos de Larranaga",Hand Made,http://www.cigars-review.org/Por-Larranaga-Largos-De-Larranaga.htm,159,,Thin,Deliciosos,33,"Semi Plain Box: (With cellophane) boxes of 25; (Without cellophane) boxes of 25.
Special packaging: (Without cellophane) Cajon of 5 in 100."
Cuba,0.0,"8,46 gr.","
  Por Larranaga  Dunhill Seleccion Suprema N. 32",Hand Made,http://www.cigars-review.org/Por-Larranaga-Dunhill-Seleccion-Suprema-N-32.htm,129,,Medium,Mareva,42,Semi Plain Box: (Without cellophane) Boxes of 25.
Cuba,0.0,3 gr.,"
  Por Larranaga  Curritos",Machine Made,http://www.cigars-review.org/Por-Larranaga-Curritos.htm,106,,Thin,Chicos,29,Cardboard Pack: (With cellophane) boxes of 5 in boxes of 100.
Cuba,3.5,"11,86 gr.","
  Por Larranaga  Encantos",Hand Made,http://www.cigars-review.org/Por-Larranaga-Encantos.htm,170,6.9,Medium,Dalia,43,
Cuba,0.0,,"
  Por Larranaga  Belvederes",Machine Made,http://www.cigars-review.org/Por-Larranaga-Belvederes.htm,125,,Thin,Belvederes,39,Semi Plain Box: (With cellophane) boxes of 25
Cuba,5.0,"9,29 gr.","
  Por Larranaga  Coronas",Hand Made,http://www.cigars-review.org/Por-Larranaga-Coronas.htm,142,,Medium,Corona,42,"Semi Plain Box: (Without cellophane) Boxes of 25.
Slide LId Box: Boxes of 25 and boxes of 50."
Cuba,4.0,"4,94 gr.","
  Por Larranaga  Coronitas",Hand Made,http://www.cigars-review.org/Por-Larranaga-Coronitas.htm,117,,Thin,Panetela,34,Slide Lid Box: Boxes of 25.
Cuba,4.0,"7,29 gr.","
  Quintero y Hno.  Media Coronas",Hand Made,http://www.cigars-review.org/Quintero-y-Hno-Medias-Coronas.htm,126,,Medium,Londres,40,Semi Plain Box: (Without cellophane) Boxes of 25
Cuba,0.0,"9,29 gr.","
  Quintero y Hno.  Coronas Selectas",Hand Made,http://www.cigars-review.org/Quintero-y-Hno-Coronas-Selectas.htm,142,,Medium,Corona,42,Semi Plain Box: (With cellophane) Boxes of 10 and 25
Cuba,4.0,"12,45 gr.","
  Por Larranaga  Belicosos Extra",Hand Made,http://www.cigars-review.org/Por-Larranaga-Belicosos-Extra.htm,140,,Thick,Campana,52,
Cuba,3.5,"6,9 gr.","
  Quintero y Hno.  Londres Extra",Hand Made,http://www.cigars-review.org/Quintero-y-Hno-Londres-Extra.htm,123,7.3,Medium,Standard,40,Semi Plain Box: (With cellophane) Boxes of 25; (Without cellophane) boxes of 25.
Cuba,4.0,"10,8 gr.","
  Quintero y Hno.  Churchills",Hand Made,http://www.cigars-review.org/Quintero-y-Hno-Churchills.htm,165,,Medium,Cervantes,42,"Semi Plain Box: (With cellophane) boxes of 25; (Without cellophane) boxes of 25.
Slide Lid Box: Boxes of 50."
Cuba,3.5,"6,9 gr.","
  Quintero y Hno.  Londres",Hand Made,http://www.cigars-review.org/Quintero-y-Hno-Londres.htm,123,,Medium,Standard,40,Semi Plain Box: (With cellophane) Boxes of 25; (Without cellophane) boxes of 25.
Cuba,2.0,"9,29 gr.","
  Quintero y Hno.  Coronas",Hand Made,http://www.cigars-review.org/Quintero-y-Hno-Coronas.htm,142,4.4,Medium,Corona,42,Semi Plain Box: (With cellophane) Boxes of 10 and 25; (Without cellophane) boxes of 25.
Cuba,0.0,,"
  Quintero y Hno.  Conchas No. 1",Hand Made,http://www.cigars-review.org/Quintero-y-Hno-Conchas-No-1.htm,113,,Thin,,,
Cuba,0.0,"8,46 gr.","
  Rafael Gonzalez M.  Petit Lonsdales",Hand Made,http://www.cigars-review.org/Flor-de-Rafael-Gonzalez-Marquez-Petit-Lonsdales.htm,129,,Medium,Mareva,42,Semi Plain Box: (Without cellophane) Boxes of 25
Cuba,3.0,"7,6 gr.","
  Quintero y Hno.  Brevas",Machine Made,http://www.cigars-review.org/Quintero-y-Hno-Brevas.htm.htm,140,6.0,Medium,Nacionales,40,Foil Wrab Bundle.
Cuba,3.5,"6,72 gr.","
  Rafael Gonzalez M.  Tres Petit Landsales",Hand Made,http://www.cigars-review.org/Flor-de-Rafael-Gonzalez-Marquez-Tres-Petit-Landsales.htm,116,,Medium,Franciscano,40,2 Layers in a Box of 25
Cuba,3.0,"5,01 gr.","
  Rafael Gonzalez M.  Slenderellas",Hand Made,http://www.cigars-review.org/Flor-de-Rafael-Gonzalez-Marquez-Slenderellas.htm,175,6.4,Thin,Panetela Larga,28,2 Layers in a Box of 25
Cuba,3.5,"6,4 gr.","
  Rafael Gonzalez M.  Panetelas Extra",Machine Made,http://www.cigars-review.org/Flor-de-Rafael-Gonzalez-Marquez-Panetelas-Extra.htm,127,6.9,Thin,Veguerito,37,Semi Plain Box: (Without cellophane) Boxes of 25
Cuba,3.5,"8,46 gr.","
  Rafael Gonzalez M.  Petit Coronas",Hand Made,http://www.cigars-review.org/Flor-de-Rafael-Gonzalez-Marquez-Petit-Coronas.htm,129,6.7,Medium,Mareva,42,2 Layers in a Box of 25
Cuba,0.0,"3,27 gr.","
  Rafael Gonzalez M.  Demi Tasse",Hand Made,http://www.cigars-review.org/Flor-de-Rafael-Gonzalez-Marquez-Demi-Tasse.htm,100,,Thin,Entreacto,30,Semi Plain Box: (Without cellophane) Boxes of 25
Cuba,3.5,"4,94 gr.","
  Rafael Gonzalez M.  Panetelas",Hand Made,http://www.cigars-review.org/Flor-de-Rafael-Gonzalez-Marquez-Panetelas.htm,117,6.9,Thin,Panetela,34,2 Layers in a Box of 25
Cuba,0.0,,"
  Rafael Gonzalez M.  Coronas Lonsdales",Hand Made,http://www.cigars-review.org/Rafael-Gonzalez-M-Coronas-Lonsdales.htm,127,,Medium,,,
Cuba,4.5,"5,91 gr.","
  Rafael Gonzalez M.  Perlas",Hand Made,http://www.cigars-review.org/Rafael-Gonzalez-Perlas.htm,102,8.5,Medium,Perla,40,
Cuba,4.0,"10,8 gr.","
  Rafael Gonzalez M.  Lonsdales",Hand Made,http://www.cigars-review.org/Flor-de-Rafael-Gonzalez-Marquez-Lonsdales.htm,165,8.2,Medium,Cervantes,42,2 Layers in a Box of 25
Cuba,0.0,"2,81 gr.","
  Por Larranaga  Eduardos",Hand Made,http://www.cigars-review.org/Por-Larranaga-Eduardos.htm,115,,Thin,Laguito No. 3,26,Special Packaging: Cajon of 100.
Cuba,0.0,,"
  Rafael Gonzalez M.  Coronas Chicas",Hand Made,http://www.cigars-review.org/Rafael-Gonzalez-M-Coronas-Chicas.htm,129,,Medium,,,
Cuba,0.0,,"
  Rafael Gonzalez M.  Conicales",Hand Made,http://www.cigars-review.org/Rafael-Gonzalez-M-Conicales.htm,156,,Thick,,,
,0.0,,"
  Quai d'Orsay  Coronas Claro Claro",,http://www.cigars-review.org/Quai-d'Orsay-Coronas-Claro-Claro.htm,,,,,,
Cuba,4.0,"11,41 gr.","
  Rafael Gonzalez M.  Coronas Extra",Hand Made,http://www.cigars-review.org/Flor-de-Rafael-Gonzalez-Marquez-Coronas-Extra.htm,143,7.8,Thick,Corona Gorda,46,2 Layers in a Box of 25
Cuba,3.5,"2,81 gr.","
  Rafael Gonzalez M.  Cigarritos",Hand Made,http://www.cigars-review.org/Flor-de-Rafael-Gonzalez-Marquez-Cigarritos.htm,115,7.0,Thin,Laguito No. 3,26,4 Layers in vanished Semi Boite Nature of 50
Cuba,4.0,"10,14 gr.","
  Quai d'Orsay  Gran Coronas",Hand Made,http://www.cigars-review.org/Quai-D-Orsay-Gran-Coronas.htm,155,7.6,Medium,Corona Grande,42,2 Layers in a varnished Semi Boite Nature of 25
Cuba,3.5,"15,07 gr.","
  Quai d'Orsay  Imperiales",Hand Made,http://www.cigars-review.org/Quai-D-Orsay-Imperiales.htm,178,7.5,Thick,Julieta No. 2,47,2 Layers in a varnished Semi Boite Nature of 25
Cuba,3.5,"9,29 gr.","
  Quai d'Orsay  Coronas Claro",Hand Made,http://www.cigars-review.org/Quai-D-Orsay-Coronas-Claro.htm,142,7.4,Medium,Corona,42,2 Layers in a varnished Semi Boite Nature of 25
Cuba,0.0,"5,01 gr.","
  Romeo y Julieta  Shakespeare",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Shakespeare.htm,175,,Thin,Panetela Larga,28,Semi Plain Box: (Without cellophane) boxes of 25.
Cuba,3.5,,"
  Romeo y Julieta  Wide Churchills",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Wide-Churchills.htm,130,7.3,Thick,Montesco,55,
Cuba,4.5,"6,72 gr.","
  Romeo y Julieta  Tres Petit Coronas",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Tres-Petit-Coronas.htm,116,8.7,Medium,Franciscano,40,2 Layers in a Box of 25
Cuba,3.5,,"
  Romeo y Julieta  Sports Largos",Machine Made,http://www.cigars-review.org/Romeo-y-Julieta-Sports-Largos.htm,117,7.3,Thin,Sports,35,Semi Plain Box: (With cellophane) Boxes of 25; (Without cellophane) Boxes of 25.
Cuba,4.0,,"
  Romeo y Julieta  Short Churchills",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Short-Churchill.htm,124,8.3,Thick,Short Churchill,50,Box of 25
Cuba,3.5,"8,46 gr.","
  Romeo y Julieta  Romeos No. 2 de Luxe",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Romeos-No-2-de-Luxe.htm,129,7.2,Medium,Petit Corona,42,Three layers of cedar-lined aluminium tubes in a b
Cuba,0.0,,"
  Romeo y Julieta  Romeos",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Romeos.htm,,,,,,
Cuba,3.5,"6,72 gr.","
  Romeo y Julieta  Romeos No. 3 de Luxe",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Romeos-No-3-de-Luxe.htm,116,6.9,Medium,Franciscano,40,3 Layers of cedar-lined aluminium tubes in a box o
Cuba,4.0,"9,29 gr.","
  Romeo y Julieta  Romeos No. 1 de Luxe",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Romeos-No-1-de-Luxe.htm,142,7.5,Medium,Corona,42,3 Layers of aluminium tubes in a box of 25
Cuba,3.0,"6,72 gr.","
  Romeo y Julieta  Romeo No 3",Machine Made,http://www.cigars-review.org/Romeo-y-Julieta-Romeo-No-3.htm,117,5.5,Medium,Coronitas,40,Semi Plain Box: (In aluminium tubes) boxes of 10 and boxes of 25.
Cuba,2.0,,"
  Romeo y Julieta  Romeo No 1",Machine Made,http://www.cigars-review.org/Romeo-y-Julieta-Romeo-No-1.htm,140,4.1,Medium,Cremas,40,Semi Plain Box: (In aluminium tubes) boxes of 5 and boxes of 25.
Cuba,3.5,"8,46 gr.","
  Romeo y Julieta  Romeo No 2",Machine Made,http://www.cigars-review.org/Romeo-y-Julieta-Romeo-No-2.htm,129,6.5,Medium,Petit Coronas,42,"Semi Plain box: (In aluminium tubes) boxes of 25.
Cardboard Pack: Boxes of 5 in boxes of 25.
Special Packaging: ""Cajon"" of 100."
Cuba,3.5,,"
  Romeo y Julieta  Regalias de La Habana",Machine Made,http://www.cigars-review.org/Romeo-y-Julieta-Regalias-De-La-Habana.htm,125,,Thin,Belvederes,39,"Semi Plain Box: (With cellophane) Boxes of 25.
Cardboard Pack: (With cellophane) boxes of 5 in boxes of 25 and 50."
Cuba,4.5,"11,66 gr.","
  Romeo y Julieta  Robusto LE 2001",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Robusto-LE-2001.htm,124,8.9,Thick,Robusto,50,2 Layers in a Box of 25
Cuba,3.5,"6,72 gr.","
  Romeo y Julieta  Regalias de Londres",Machine Made,http://www.cigars-review.org/Romeo-y-Julieta-Regalias-De-Londres.htm,117,7.1,Medium,Coronitas,40,Semi Plain Box: (With cellophane) Boxes of 25; (Without cellophane) Boxes of 25.
Cuba,4.0,"15,07 gr.","
  Romeo y Julieta  Prince of Wales",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Prince-of-Wales.htm,178,8.2,Thick,Julieta No. 2,47,2 Layers in a Box of 25
Cuba,0.0,"7,52 gr.","
  Romeo y Julieta  Plateados de Romeo MM",Machine Made,http://www.cigars-review.org/Romeo-y-Julieta-Plateados-De-Romeo-MM.htm,129,,Medium,Petit Cetro,40,Special packaging:(In aluminium packs with cellophane) boxes of 5 in boxes of 25.
Cuba,0.0,"8,46 gr.","
  Romeo y Julieta  Plateados de Romeo HM",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Plateados-De-Romeo-HM.htm,129,,Medium,Mareva,42,Special packaging: (In aluminium packs with cellophane) boxes of 5 in boxes of 25.
Cuba,0.0,,"
  Romeo y Julieta  Piramides",Hand Made,http://www.cigars-review.org/Romeo_y_Julieta_Piramides.htm,156,,Thick,Piramide,52,
Cuba,0.0,,"
  Ramon Allones  Toppers",Machine Made,http://www.cigars-review.org/Ramon-Allones-Toppers.htm,160,,Thin,Toppers,39,Semi Plain Box: (With cellophane) Boxes of 25; (Without cellophane) Boxes of 25
Cuba,4.5,,"
  Ramon Allones  Super Allones",Hand Made,http://www.cigars-review.org/Ramon-Allones-Super-Allones.htm,,,,,,
Cuba,3.5,"8,46 gr.","
  Romeo y Julieta  Petit Coronas",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Petit-Coronas.htm,129,7.1,Medium,Mareva,42,2 Layers in a Box of 25
Cuba,4.0,"5,91 gr.","
  Romeo y Julieta  Petit Princess",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Petit-Princess.htm,102,8.1,Medium,Perla,42,2 Layers in a Box of 25
Cuba,4.5,,"
  Romeo y Julieta  Petit Piramides EL 2005",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Petit-Piramides.htm,127,8.6,Thick,Petit Piramides,50,Box of 25 Cigars
Cuba,4.0,"3,27 gr.","
  Romeo y Julieta  Petit Julietas",Hand Made,http://www.cigars-review.org/Romeo-y-Julieta-Petit-Julietas.htm,100,7.6,Thin,Entreacto,30,2 Layers in a Box of 25
Cuba,4.5,"11,41 gr.","
  Ramon Allones  Superiores",Hand Made,http://www.cigars-review.org/Ramon-Allones-Superiores.htm,143,8.5,Thick,Corona Gorda,46,
Cuba,0.0,,"
  Ramon Allones  Ramondos",Hand Made,http://www.cigars-review.org/Ramon-Allones-Ramon-2.htm,140,,Medium,Cremas,40,Semi Plain Box: (With cellophane) Boxes of 25
